,open,high,low,close,volume
2019-10-25,64.81,65.39,64.46,65.1,688182.0
2019-10-24,63.72,65.27,63.62,65.09,1445000.0
2019-10-23,62.42,64.37,62.41,63.47,1876800.0
2019-10-22,69.79,70.5,62.75,62.94,3836400.0
2019-10-21,66.34,66.87,65.8,66.75,1785300.0
2019-10-18,65.67,66.59,64.88,65.6,1879900.0
2019-10-17,67.27,67.77,65.91,66.0,1333800.0
2019-10-16,66.19,67.37,66.14,66.82,1101100.0
2019-10-15,66.77,67.7,66.48,67.63,1481700.0
2019-10-14,66.01,66.87,65.98,66.51,1147400.0
2019-10-11,66.36,67.0,65.69,65.9,1535200.0
2019-10-10,64.68,65.7,64.6,65.54,1247900.0
2019-10-09,64.41,65.26,64.08,64.85,911800.0
2019-10-08,64.68,65.09,63.2,63.64,1775300.0
2019-10-07,65.74,66.32,65.45,65.6,1107500.0
2019-10-04,65.41,65.93,64.93,65.91,2988600.0
2019-10-03,64.02,65.22,63.22,65.1,1686800.0
2019-10-02,64.7,64.81,63.14,64.02,1780400.0
2019-10-01,66.35,66.99,65.25,65.29,1226900.0
2019-09-30,65.42,66.46,65.07,66.08,1592200.0
2019-09-27,66.74,66.85,64.38,65.2,1613800.0
2019-09-26,66.22,66.83,65.84,66.58,1029700.0
2019-09-25,65.19,66.43,64.21,66.13,1562700.0
2019-09-24,66.64,66.78,64.83,65.16,1867000.0
2019-09-23,65.49,66.51,65.26,65.97,1001900.0
2019-09-20,67.32,68.2,66.01,66.01,2840200.0
2019-09-19,67.56,68.24,66.86,66.92,1999300.0
2019-09-18,67.06,67.88,66.5,67.79,1901300.0
2019-09-17,66.04,67.47,65.58,67.35,2300300.0
2019-09-16,64.96,65.8,64.26,65.73,1674000.0
2019-09-13,66.09,67.04,65.37,65.54,1588300.0
2019-09-12,65.81,67.59,65.81,66.15,1803600.0
2019-09-11,65.83,66.38,65.25,65.47,1860300.0
2019-09-10,67.85,68.3,65.04,65.77,2319100.0
2019-09-09,70.45,70.45,67.79,68.41,1681100.0
2019-09-06,70.6,70.94,69.89,70.0,1559800.0
2019-09-05,69.44,70.9,68.85,70.61,1600100.0
2019-09-04,69.09,69.49,68.21,68.5,1671400.0
2019-09-03,67.82,68.51,67.51,68.14,2136000.0
2019-08-30,69.51,69.57,68.21,68.48,1665900.0
2019-08-29,67.76,69.38,67.67,69.02,2105000.0
2019-08-28,66.43,67.29,66.03,66.82,1751600.0
