,open,high,low,close,volume
2019-10-25,185.83,189.0,185.0876,187.89,6979273.0
2019-10-24,184.62,186.73,182.8,186.38,11413500.0
2019-10-23,182.01,186.38,182.0,186.15,12300400.0
2019-10-22,190.0,190.65,181.5,182.34,19537600.0
2019-10-21,187.04,189.91,186.75,189.76,8122600.0
2019-10-18,190.23,191.49,183.92,185.85,16874200.0
2019-10-17,190.3,190.84,188.77,190.39,9603000.0
2019-10-16,188.32,189.7,186.9,189.55,10516900.0
2019-10-15,183.8,190.38,183.66,188.89,15039100.0
2019-10-14,184.2,184.62,182.57,183.28,7006000.0
2019-10-11,182.15,186.49,182.14,184.19,14930500.0
2019-10-10,180.32,181.61,179.17,180.03,8605000.0
2019-10-09,179.16,180.72,177.94,179.85,7556900.0
2019-10-08,178.26,180.37,177.72,177.75,9466900.0
2019-10-07,180.0,181.18,178.09,179.68,9178300.0
2019-10-04,179.55,180.98,178.1,180.45,10430200.0
2019-10-03,175.57,179.84,173.63,179.38,16086300.0
2019-10-02,174.84,176.53,173.09,174.6,16151700.0
2019-10-01,179.15,179.84,174.88,175.81,17073000.0
2019-09-30,177.87,178.67,176.85,178.08,10740000.0
2019-09-27,180.49,180.76,175.66,177.1,14656200.0
2019-09-26,181.33,181.4,177.67,180.11,16083300.0
2019-09-25,181.45,183.42,177.87,182.8,18068300.0
2019-09-24,187.98,188.04,180.39,181.28,18546600.0
2019-09-23,189.34,190.1,185.21,186.82,13327600.0
2019-09-20,190.66,193.1,188.12,189.93,19934200.0
2019-09-19,188.66,191.1,188.15,190.14,10392700.0
2019-09-18,188.09,189.08,186.01,188.14,9681900.0
2019-09-17,186.66,188.32,185.54,188.08,9671100.0
2019-09-16,186.93,187.79,185.77,186.22,8444800.0
2019-09-13,187.33,187.97,186.54,187.19,11441100.0
2019-09-12,189.86,190.93,187.23,187.47,11419800.0
2019-09-11,186.46,189.44,186.08,188.49,11761700.0
2019-09-10,187.44,188.1,184.55,186.17,15455900.0
2019-09-09,187.73,188.98,185.85,188.76,14722400.0
2019-09-06,190.21,190.21,186.35,187.49,15226800.0
2019-09-05,188.53,191.36,187.94,190.9,13876700.0
2019-09-04,184.65,187.75,183.89,187.14,11308000.0
2019-09-03,184.0,185.67,182.11,182.39,9779400.0
2019-08-30,186.78,186.8,183.46,185.67,10774500.0
2019-08-29,183.77,186.08,183.47,185.57,10128700.0
2019-08-28,180.53,181.95,178.92,181.76,9386100.0
2019-08-27,181.93,184.04,181.01,181.3,14399600.0
2019-08-26,179.4,180.5,178.24,180.36,8773600.0
2019-08-23,180.84,183.13,176.66,177.75,17323400.0
2019-08-22,183.43,184.11,179.91,182.04,10821400.0
2019-08-21,185.0,185.9,183.14,183.55,8398200.0
2019-08-20,185.45,186.0,182.39,183.81,10083400.0
2019-08-19,186.01,187.5,184.85,186.17,9691200.0
2019-08-16,183.75,185.1,182.36,183.7,12654600.0
2019-08-15,180.9619,183.2,180.03,182.59,12925900.0
2019-08-14,185.8,185.99,179.31,179.71,18903700.0
2019-08-13,185.52,191.38,185.37,188.45,13577000.0
2019-08-12,186.85,187.59,184.46,185.37,10936300.0
2019-08-09,190.0,190.9653,187.12,187.85,11058800.0
2019-08-08,186.62,190.34,184.05,190.16,14828900.0
2019-08-07,183.6,186.37,181.22,185.15,15833200.0
2019-08-06,183.69,185.79,183.093,184.51,18035700.0
2019-08-05,184.69,185.67,179.34,181.73,23086700.0
2019-08-02,191.1,192.62,188.07,189.02,15297000.0
2019-08-01,194.17,198.47,190.88,192.73,17777000.0
2019-07-31,196.95,198.76,192.68,194.23,14593500.0
2019-07-30,195.39,198.71,193.5,197.04,11903600.0
2019-07-29,199.0,199.63,195.3,195.94,16530800.0
2019-07-26,200.19,202.88,196.25,199.75,24434000.0
2019-07-25,206.7,208.6749,198.26,200.71,39889900.0
2019-07-24,197.63,204.81,197.22,204.66,32532500.0
2019-07-23,202.84,204.24,200.96,202.36,14583700.0
2019-07-22,199.91,202.57,198.81,202.32,13589000.0
2019-07-19,202.18,202.33,198.07,198.36,12098300.0
2019-07-18,200.15,202.47,199.38,200.78,11937900.0
2019-07-17,204.1825,204.36,201.59,201.8,12083700.0
2019-07-16,203.89,205.47,203.1,203.84,12132700.0
2019-07-15,204.25,205.33,201.82,203.91,16030300.0
2019-07-12,199.68,205.3,199.16,204.87,15366300.0
2019-07-11,203.26,203.8,200.21,201.23,13678500.0
2019-07-10,200.0,202.9521,199.67,202.73,20571700.0
2019-07-09,194.97,199.46,194.89,199.21,14698600.0
2019-07-08,195.19,196.68,193.64,195.76,9723900.0
2019-07-05,196.18,197.07,194.17,196.4,11164100.0
2019-07-03,194.16,197.4,194.16,197.2,10246100.0
2019-07-02,193.0,195.0,192.71,195.0,9050000.0
2019-07-01,195.21,195.28,191.93,193.0,14181800.0
