,open,high,low,close,volume
2019-10-25,108.12,108.12,104.33,105.64,2415651.0
2019-10-24,106.98,108.46,105.0,107.77,3182800.0
2019-10-23,104.24,104.59,103.35,103.67,2049400.0
2019-10-22,103.29,104.36,103.22,104.1,1598200.0
2019-10-21,101.65,103.96,101.65,103.19,2003000.0
2019-10-18,100.79,101.95,100.51,101.52,2334500.0
2019-10-17,99.91,100.86,99.09,100.79,963300.0
2019-10-16,99.04,99.94,98.34,99.93,1178400.0
2019-10-15,98.76,99.77,98.45,99.45,1049700.0
2019-10-14,98.13,98.88,97.68,98.29,1004600.0
2019-10-11,98.0,99.46,97.45,98.22,1157800.0
2019-10-10,96.29,97.33,96.29,96.96,1198400.0
2019-10-09,96.63,96.92,95.99,96.59,1020900.0
2019-10-08,96.07,96.54,94.2,95.78,1482600.0
2019-10-07,96.23,97.58,95.58,96.8,2565800.0
2019-10-04,96.11,96.74,95.68,96.51,1291700.0
2019-10-03,95.04,95.92,94.17,95.69,1437000.0
2019-10-02,95.3,95.7,94.75,95.18,1825700.0
2019-10-01,96.95,97.39,95.71,96.03,1677900.0
2019-09-30,95.89,96.94,95.76,96.52,1440500.0
2019-09-27,96.42,96.65,94.99,95.81,1572200.0
2019-09-26,96.13,96.59,95.62,95.84,1698300.0
2019-09-25,95.42,96.15,94.36,95.97,1370400.0
2019-09-24,96.51,96.84,94.68,95.16,2117900.0
2019-09-23,96.76,97.17,96.23,96.25,1300900.0
2019-09-20,96.22,97.12,96.12,96.97,3237900.0
2019-09-19,96.64,97.22,95.97,96.45,1506100.0
2019-09-18,95.73,96.91,95.37,96.72,1556300.0
2019-09-17,96.53,96.77,95.39,95.72,1756600.0
2019-09-16,95.66,96.78,95.12,96.64,1480400.0
2019-09-13,96.37,96.68,95.57,95.95,1506800.0
2019-09-12,96.94,97.35,96.48,96.53,1604300.0
2019-09-11,96.04,96.76,95.59,96.5,1575800.0
2019-09-10,94.58,95.79,94.23,95.76,1535400.0
2019-09-09,94.74,95.14,94.24,94.97,2114500.0
2019-09-06,94.51,95.17,94.27,94.41,1452800.0
2019-09-05,93.65,94.97,93.36,94.35,2171200.0
2019-09-04,93.71,93.71,92.87,93.17,1078400.0
2019-09-03,92.34,92.9,92.11,92.9,1405300.0
2019-08-30,93.49,93.63,92.63,92.98,1254300.0
2019-08-29,92.85,93.31,92.59,92.76,1226800.0
2019-08-28,92.04,92.78,91.19,92.12,1281200.0
2019-08-27,92.77,92.79,92.11,92.41,1803700.0
2019-08-26,92.15,92.6,91.72,92.19,1365400.0
2019-08-23,92.76,93.29,91.38,91.46,2279500.0
2019-08-22,92.71,93.22,92.35,92.94,1206300.0
2019-08-21,92.58,93.0,92.34,92.71,1389600.0
2019-08-20,92.31,92.93,91.88,91.89,1939600.0
2019-08-19,93.37,93.5,91.75,92.51,3091900.0
2019-08-16,92.35,92.88,92.1007,92.44,1905300.0
2019-08-15,91.35,92.14,91.07,91.51,1957400.0
2019-08-14,91.4,92.06,90.98,91.29,2035900.0
2019-08-13,91.1322,92.61,90.57,92.3,2266400.0
2019-08-12,91.49,91.81,91.17,91.22,2835700.0
2019-08-09,92.06,92.505,91.07,91.98,1918000.0
2019-08-08,92.0392,92.54,91.65,92.42,2884000.0
2019-08-07,90.87,91.62,90.28,91.4,3223800.0
2019-08-06,92.33,92.6679,90.7,91.61,3671700.0
2019-08-05,92.5,92.94,91.62,92.03,3571600.0
2019-08-02,93.81,94.3,93.19,93.54,2817000.0
2019-08-01,94.62,95.13,93.76,94.25,2511200.0
2019-07-31,95.03,95.29,93.33,94.24,2432200.0
2019-07-30,94.81,95.24,94.27,95.13,2479700.0
2019-07-29,95.54,95.88,94.25,95.31,1964500.0
2019-07-26,95.26,96.53,94.77,95.59,3051400.0
2019-07-25,96.94,97.27,94.85,95.07,10151900.0
2019-07-24,100.98,101.34,100.26,100.72,1830700.0
2019-07-23,101.79,101.96,100.35,100.88,1301600.0
2019-07-22,101.29,102.05,100.72,101.54,1539600.0
2019-07-19,101.96,102.62,101.03,101.21,2051800.0
