,open,high,low,close,volume
2019-08-13,205.32,209.82,204.78,208.08,548800.0
2019-08-12,211.02,211.25,205.38,205.83,590300.0
2019-08-09,211.95,213.37,210.53,212.01,490400.0
2019-08-08,211.05,213.22,210.415,212.97,399700.0
2019-08-07,207.32,211.33,205.85,210.35,541100.0
2019-08-06,206.36,209.69,205.71,209.61,521700.0
2019-08-05,205.4416,207.47,202.55,204.31,644000.0
2019-08-02,211.88,211.88,207.68,209.52,472000.0
2019-08-01,211.22,214.26,209.79,211.76,553600.0
2019-07-31,214.0,217.0,210.3,210.56,675500.0
2019-07-30,209.94,217.59,207.95,213.32,1168600.0
2019-07-29,218.08,220.41,217.72,219.14,804400.0
2019-07-26,218.92,219.91,217.29,217.63,623800.0
2019-07-25,218.06,219.0,217.23,218.25,344300.0
2019-07-24,217.29,218.56,216.05,218.5,587200.0
2019-07-23,216.69,219.28,215.61,218.61,437300.0
2019-07-22,214.16,217.84,213.45,216.01,420500.0
2019-07-19,215.66,217.0,213.69,213.72,560200.0
2019-07-18,213.31,215.52,212.53,214.81,532400.0
2019-07-17,213.9741,214.92,210.98,212.81,740300.0
2019-07-16,213.5,216.6,213.49,214.81,532600.0
2019-07-15,217.25,217.46,215.47,216.62,573400.0
2019-07-12,213.75,218.3,212.58,217.13,624300.0
2019-07-11,217.99,218.06,213.93,216.85,573800.0
2019-07-10,217.67,219.2,217.03,217.27,572900.0
2019-07-09,216.44,218.08,216.23,216.99,737000.0
2019-07-08,219.54,220.41,216.68,217.15,530600.0
2019-07-05,221.7,221.96,218.03,220.23,505800.0
2019-07-03,217.57,222.675,217.34,221.68,388900.0
2019-07-02,219.59,219.63,216.34,217.2,627600.0
2019-07-01,218.6268,221.72,217.64,219.18,716700.0
2019-06-28,213.95,215.335,212.73,215.24,870100.0
2019-06-27,212.36,214.4,211.805,213.47,617900.0
2019-06-26,211.33,211.58,208.225,211.05,527700.0
2019-06-25,213.02,215.33,211.105,211.26,539600.0
2019-06-24,212.56,213.71,211.15,212.39,588500.0
2019-06-21,212.15,213.42,210.37,212.81,993500.0
2019-06-20,212.45,214.54,210.42,211.83,604200.0
2019-06-19,207.0,210.81,206.991,210.39,611500.0
2019-06-18,205.82,209.28,204.21,208.04,565600.0
2019-06-17,204.4,206.535,203.86,204.5,685000.0
2019-06-14,204.8,205.0,202.8335,203.2,502900.0
2019-06-13,205.02,205.275,202.52,204.01,695700.0
2019-06-12,205.5314,205.53,201.85,204.36,870100.0
2019-06-11,212.57,212.57,207.47,207.89,558600.0
2019-06-10,208.98,211.58,208.7,210.48,389300.0
2019-06-07,209.0,210.14,208.15,208.77,345700.0
2019-06-06,206.58,209.3722,206.41,207.03,712300.0
